source,label,date
Credo Action,2.0,2015-09-01
Gwen Moore,2.0,2015-09-01
Dan Gecker,5.0,2015-09-01
Donald Trump,1.0,2015-08-31
Jeb Bush,2.0,2015-08-31
Dave Brat,1.0,2015-08-31
National Republican Senatorial Committee,2.0,2015-08-31
Bobby Jindal,3.0,2015-08-30
Bernie Sanders,5.0,2015-08-30
Bernie Sanders,4.0,2015-08-30
Donald Trump,1.0,2015-08-28
Hillary Clinton,2.0,2015-08-28
Curt Schilling,2.0,2015-08-28
Ted Cruz,3.0,2015-08-28
Scott Walker,5.0,2015-08-28
Americans for Prosperity,4.0,2015-08-27
Nicholas Kristof,5.0,2015-08-27
Donald Trump,3.0,2015-08-27
Occupy Democrats,3.0,2015-08-27
Russ Feingold,5.0,2015-08-27
Steve Cannon,4.0,2015-08-27
Sid Miller,5.0,2015-08-26
Jeb Bush,0.0,2015-08-26
Hillary Clinton,1.0,2015-08-26
Jeb Bush,1.0,2015-08-26
Bobby Jindal,3.0,2015-08-26
Donald Trump,3.0,2015-08-25
Occupy Democrats,0.0,2015-08-25
Julius Jones,3.0,2015-08-25
Glen Sturtevant,5.0,2015-08-25
Jeb Bush,3.0,2015-08-24
Rachel Maddow,1.0,2015-08-24
Jim Webb,3.0,2015-08-24
Corey Lewandowski,2.0,2015-08-23
S.E. Cupp,5.0,2015-08-23
Ben Carson,3.0,2015-08-23
Rhode Island Center for Freedom and Prosperity,3.0,2015-08-23
Bruce Elfant,4.0,2015-08-21
Scott Walker,4.0,2015-08-21
Alliance Defending Freedom,3.0,2015-08-21
Julián Castro,5.0,2015-08-20
Hillary Clinton,2.0,2015-08-20
Marco Rubio,4.0,2015-08-20
Facebook posts,0.0,2015-08-20
Matt Wuerker,4.0,2015-08-20
Bill Clinton,4.0,2015-08-19
Democratic Party of Wisconsin,4.0,2015-08-19
Kasim Reed,4.0,2015-08-19
Alan Grayson,1.0,2015-08-18
Howard Dean,2.0,2015-08-18
Donald Trump,3.0,2015-08-18
Cory Booker,5.0,2015-08-18
Tom Tancredo,1.0,2015-08-17
Facebook posts,1.0,2015-08-17
Israel O'Quinn,1.0,2015-08-17
Ben Carson,3.0,2015-08-16
Donald Trump,3.0,2015-08-16
Bernie Sanders,1.0,2015-08-16
Hillary Clinton,3.0,2015-08-14
Jeb Bush,3.0,2015-08-14
Scott Walker,4.0,2015-08-14
Marco Rubio,3.0,2015-08-13
Mike Huckabee,2.0,2015-08-12
Marco Rubio,2.0,2015-08-12
American Bridge 21st Century,2.0,2015-08-12
George Will,4.0,2015-08-12
David Ralston,2.0,2015-08-12
Andrew Napolitano,3.0,2015-08-11
Carly Fiorina,5.0,2015-08-11
Donald Trump,3.0,2015-08-11
Hillary Clinton,5.0,2015-08-11
Facebook posts,1.0,2015-08-11
Rafael Cruz,2.0,2015-08-10
Carly Fiorina,2.0,2015-08-10
Donald Trump,1.0,2015-08-10
Dick Black,0.0,2015-08-10
Jim Webb,4.0,2015-08-10
John Kasich,4.0,2015-08-09
Heather McGhee,5.0,2015-08-09
Chris Christie,2.0,2015-08-07
Ben Carson,1.0,2015-08-07
Ted Cruz,4.0,2015-08-07
Rand Paul,4.0,2015-08-07
Jeb Bush,5.0,2015-08-07
Marco Rubio,2.0,2015-08-07
John Cornyn,2.0,2015-08-07
Scott Walker,5.0,2015-08-07
Hillary Clinton,3.0,2015-08-07
Marco Rubio,2.0,2015-08-07
Marco Rubio,4.0,2015-08-07
Mike Huckabee,3.0,2015-08-07
Donald Trump,1.0,2015-08-07
Georgia Department of Economic Development,3.0,2015-08-07
John Kasich,4.0,2015-08-07
Marco Rubio,4.0,2015-08-07
Donald Trump,0.0,2015-08-07
Rachel Maddow,3.0,2015-08-06
Arthenia Joyner,4.0,2015-08-05
Scott Walker,3.0,2015-08-05
Hillary Clinton,4.0,2015-08-04
Allen West,1.0,2015-08-04
Sandra Smith,1.0,2015-08-04
Rush Limbaugh,0.0,2015-08-04
Centers for Disease Control,5.0,2015-08-04
Hillary Clinton,,2015-08-03
Facebook posts,2.0,2015-08-03
Jack Hanna,4.0,2015-08-03
Mark Obenshain,4.0,2015-08-03
Martin O'Malley,3.0,2015-08-03
Gerry Connolly,3.0,2015-08-03
Rick Perry,3.0,2015-08-02
Donald Trump,1.0,2015-08-02
Coast Guard,4.0,2015-08-02
Harry Reid,0.0,2015-07-31
Cory Booker,4.0,2015-07-31
Ted Cruz,2.0,2015-07-31
Jeb Bush,4.0,2015-07-31
Facebook posts,1.0,2015-07-31
Scott Walker,4.0,2015-07-31
Chris Riley,5.0,2015-07-31
Bill O'Reilly,4.0,2015-07-30
Harry Houck,1.0,2015-07-30
Bloggers,1.0,2015-07-30
Scott Walker,1.0,2015-07-30
Marco Rubio,4.0,2015-07-29
Jose Diaz-Balart,5.0,2015-07-29
Bernie Sanders,4.0,2015-07-29
Occupy Democrats,1.0,2015-07-28
Donald Trump,0.0,2015-07-28
NumbersUSA,4.0,2015-07-28
Barack Obama,2.0,2015-07-28
Barack Obama,4.0,2015-07-28
Donald Trump,2.0,2015-07-28
David Perdue,4.0,2015-07-28
John Oliver,5.0,2015-07-27
Chuck Baldwin,0.0,2015-07-27
Club for Growth,5.0,2015-07-27
Scott Walker,2.0,2015-07-27
Terry McAuliffe,4.0,2015-07-27
Rand Paul,5.0,2015-07-26
Rick Perry,2.0,2015-07-26
Lincoln Chafee,3.0,2015-07-26
Erick Erickson,5.0,2015-07-24
Restoration PAC,0.0,2015-07-24
Robert Henneke,2.0,2015-07-24
Christine Gilbert,1.0,2015-07-24
Marco Rubio,1.0,2015-07-23
Jon Stewart,3.0,2015-07-23
Donald Trump,1.0,2015-07-23
Kelly Ayotte,3.0,2015-07-22
Tom Cotton,1.0,2015-07-22
Jeff Atwater,3.0,2015-07-22
Rush Limbaugh,3.0,2015-07-22
Scott Walker,2.0,2015-07-22
Atlanta neighborhood association,5.0,2015-07-22
Rand Paul,4.0,2015-07-21
Jeb Bush,2.0,2015-07-21
Donald Trump,1.0,2015-07-21
Other Space,3.0,2015-07-21
Carlos Curbelo,5.0,2015-07-21
Wisconsin State AFL-CIO,1.0,2015-07-21
Pamela Geller,1.0,2015-07-21
Police Chief Billy Grogan,4.0,2015-07-21
Rick Perry,2.0,2015-07-20
Donald Trump,1.0,2015-07-20
Bob Goodlatte,5.0,2015-07-20
Donald Trump,2.0,2015-07-19
Marco Rubio,3.0,2015-07-19
Gina Raimondo,3.0,2015-07-19
Ron Dermer,2.0,2015-07-17
Glenn Hegar,3.0,2015-07-17
Dick Cheney,2.0,2015-07-17
Jim Carrey,1.0,2015-07-17
Bloggers,0.0,2015-07-16
Chain email,1.0,2015-07-16
Allison Tant,2.0,2015-07-16
Tammy Baldwin,5.0,2015-07-16
Hans von Spakovsky,3.0,2015-07-16
Don Beyer,3.0,2015-07-16
Bobby Jindal,5.0,2015-07-16
Hillary Clinton,4.0,2015-07-16
Hillary Clinton,2.0,2015-07-15
Donald Trump,1.0,2015-07-15
Rachel Maddow,5.0,2015-07-15
Hillary Clinton,5.0,2015-07-15
Scott Walker,4.0,2015-07-15
Limberbutt McCubbins,3.0,2015-07-14
Donald Trump,1.0,2015-07-14
Joe Theismann,1.0,2015-07-14
Alan Grayson,4.0,2015-07-14
Jan Brewer,2.0,2015-07-14
Tim Lee,4.0,2015-07-14
Ultraviolet,2.0,2015-07-13
Bernie Sanders,4.0,2015-07-13
E.W. Jackson,2.0,2015-07-13
Bobby Scott,4.0,2015-07-13
Carly Fiorina,3.0,2015-07-12
Brianna Keilar,4.0,2015-07-12
Larry O'Connor,4.0,2015-07-10
American Bridge 21st Century,1.0,2015-07-10
Todd Wilcox,3.0,2015-07-10
Generation Forward PAC,4.0,2015-07-10
Tom Toles,4.0,2015-07-10
Ben Ferguson,2.0,2015-07-09
Jeb Bush,3.0,2015-07-09
Bloggers,0.0,2015-07-09
Donald Trump,0.0,2015-07-09
Chris Christie,3.0,2015-07-09
Mark Pocan,4.0,2015-07-09
Ron Paul,5.0,2015-07-09
Bernie Sanders,2.0,2015-07-08
Hillary Clinton,4.0,2015-07-08
Chuck Todd,4.0,2015-07-08
Ted Cruz,,2015-07-08
Harris Faulkner,3.0,2015-07-08
Barack Obama,4.0,2015-07-08
Dinesh D'Souza,0.0,2015-07-07
Facebook posts,4.0,2015-07-07
Gus Bilirakis,4.0,2015-07-07
Metropolitan North Georgia Water Planning District,5.0,2015-07-07
Donald Trump,2.0,2015-07-06
Paul Krugman,5.0,2015-07-06
Donald Trump,1.0,2015-07-06
Occupy Democrats,0.0,2015-07-06
Randy Forbes,3.0,2015-07-06
Maggie Hassan,1.0,2015-07-02
Donna Brazile,4.0,2015-07-02
Ted Kanavas,3.0,2015-07-02
Facebook posts,5.0,2015-07-02
Gavin McInnes,1.0,2015-07-01
Ted Cruz,2.0,2015-07-01
Jeb Bush,5.0,2015-07-01
Donna Howard,4.0,2015-07-01
MoveOn.org,2.0,2015-07-01
Various media reports 2,5.0,2015-07-01
Newt Gingrich,3.0,2015-06-30
Florida Democratic Party,4.0,2015-06-30
Barack Obama,4.0,2015-06-30
John Lott,3.0,2015-06-30
Bobby Scott,4.0,2015-06-30
Bernie Sanders,3.0,2015-06-29
Juan Williams,3.0,2015-06-29
Scott Walker,4.0,2015-06-29
Donald Trump,1.0,2015-06-28
Greg Abbott,2.0,2015-06-26
Bloggers,1.0,2015-06-26
Jim Steineke,1.0,2015-06-26
Hillary Clinton,5.0,2015-06-26
Ultraviolet,2.0,2015-06-25
Ultraviolet,4.0,2015-06-25
Gavin McInnes,0.0,2015-06-25
Hillary Clinton,4.0,2015-06-25
Cornell William Brooks,4.0,2015-06-25
Stanley McChrystal,3.0,2015-06-25
Chain email,0.0,2015-06-25
Scott Walker,2.0,2015-06-25
Impact America Action,3.0,2015-06-25
Ann Coulter,0.0,2015-06-24
Chris Christie,,2015-06-24
NARAL Pro-Choice America,2.0,2015-06-24
Dan Gelber,4.0,2015-06-24
Athens Banner-Herald,5.0,2015-06-24
Jeb Bush,2.0,2015-06-23
Bill Clinton,4.0,2015-06-23
Bill Clinton,3.0,2015-06-23
Aziz Ansari,5.0,2015-06-23
Scott Walker,3.0,2015-06-23
Jeb Bush,3.0,2015-06-23
Hank Johnson,3.0,2015-06-23
Barack Obama,4.0,2015-06-22
Eugene Robinson,4.0,2015-06-22
Don Beyer,5.0,2015-06-22
Bill Clinton,4.0,2015-06-22
Barack Obama,2.0,2015-06-22
Jeb Bush,2.0,2015-06-22
Scott Walker,3.0,2015-06-22
James Clyburn,4.0,2015-06-21
Jean Casarez,5.0,2015-06-21
Sheldon Whitehouse,5.0,2015-06-21
Rick Perry,4.0,2015-06-19
Scott Walker,,2015-06-19
Doonesbury,3.0,2015-06-19
Russ Feingold,4.0,2015-06-19
Fulton County Health and Wellness,4.0,2015-06-19
Michael Skolnik,3.0,2015-06-18
Donald Trump,1.0,2015-06-18
Breitbart,0.0,2015-06-18
Bernie Sanders,4.0,2015-06-18
Jeb Bush,3.0,2015-06-17
Ron Christie,2.0,2015-06-17
Donald Trump,2.0,2015-06-17
Hillary Clinton,,2015-06-17
Russ Feingold,3.0,2015-06-17
Donald Trump,1.0,2015-06-16
Donald Trump,0.0,2015-06-16
Donald Trump,1.0,2015-06-16
Occupy Democrats,1.0,2015-06-16
Dave Brat,4.0,2015-06-16
Facebook posts,2.0,2015-06-16
Forecast the Facts,1.0,2015-06-16
Hillary Clinton,5.0,2015-06-15
Bernie Sanders,4.0,2015-06-15
Mark Pocan,3.0,2015-06-15
Austin Scott,5.0,2015-06-15
Mark Warner,2.0,2015-06-15
George Will,4.0,2015-06-14
John Podesta,2.0,2015-06-14
Hillary Davis,1.0,2015-06-14
John Oliver,3.0,2015-06-12
Scott Walker,2.0,2015-06-12
Motion Picture Association of America,4.0,2015-06-12
Pamela Geller,3.0,2015-06-11
Jeb Bush,3.0,2015-06-11
Mike Tate,3.0,2015-06-11
Brad Woodhouse,1.0,2015-06-11
Bloggers,4.0,2015-06-10
Dale Kooyenga,3.0,2015-06-10
State Farm Insurance,5.0,2015-06-10
Hillary Clinton,4.0,2015-06-09
Hillary Clinton,4.0,2015-06-09
Hillary Clinton,4.0,2015-06-09
Hillary Clinton,4.0,2015-06-09
Hunter Schwarz,5.0,2015-06-09
Anonymous Activist,4.0,2015-06-09
Jeb Bush,5.0,2015-06-09
Lee May,5.0,2015-06-09
Bobby Jindal,,2015-06-08
Rick Scott,0.0,2015-06-08
Rick Perry,4.0,2015-06-08
Rick Santorum,2.0,2015-06-07
Lincoln Chafee,3.0,2015-06-07
Patricia Morgan,4.0,2015-06-07
Brian Stelter,5.0,2015-06-05
Gary Painter,0.0,2015-06-05
Rick Perry,2.0,2015-06-05
Don Zimmerman,2.0,2015-06-05
Nathan Deal,5.0,2015-06-05
Protect American Jobs,1.0,2015-06-05
Jeb Bush,5.0,2015-06-04
Lindsey Graham,1.0,2015-06-04
Facebook posts,0.0,2015-06-04
Mike Huckabee,4.0,2015-06-04
Gretchen Carlson,1.0,2015-06-04
Marco Rubio,3.0,2015-06-04
David Bowen,3.0,2015-06-04
Al Sharpton,2.0,2015-06-03
Rick Perry,5.0,2015-06-03
Jeb Bush,4.0,2015-06-03
Barack Obama,3.0,2015-06-03
Andy Craig,3.0,2015-06-03
Ann Coulter,0.0,2015-06-02
Martin O'Malley,2.0,2015-06-02
Martin O'Malley,3.0,2015-06-02
Marco Rubio,5.0,2015-06-02
Russell Brand,1.0,2015-06-02
Robert Puente,3.0,2015-06-01
George Will,5.0,2015-06-01
Chris Taylor,4.0,2015-06-01
Rebecca Quigley,1.0,2015-05-31
Tim Sheehy,5.0,2015-05-29
Mike Huckabee,2.0,2015-05-29
Jeb Bush,2.0,2015-05-28
John McCain,5.0,2015-05-28
Facebook posts,0.0,2015-05-28
Glenn Beck,2.0,2015-05-28
Jeb Bush,1.0,2015-05-28
Sarah Silverman,5.0,2015-05-27
Gina Hinojosa,3.0,2015-05-27
Facebook posts,1.0,2015-05-27
Ron Johnson,2.0,2015-05-27
Institute for Women's Policy Research,5.0,2015-05-27
The Commonwealth Institute,4.0,2015-05-27
Jeb Bush,5.0,2015-05-26
Scott Walker,4.0,2015-05-26
The Family Foundation,5.0,2015-05-26
Jay Roberts,4.0,2015-05-25
Wisconsin Transportation Builders Association,5.0,2015-05-25
Eric Turner,0.0,2015-05-24
National Republican Senatorial Committee,0.0,2015-05-22
Facebook posts,0.0,2015-05-22
Jeb Bush,2.0,2015-05-22
Sean Hannity,2.0,2015-05-21
Trey Gowdy,2.0,2015-05-21
Ted Cruz,1.0,2015-05-20
EMILY's List,2.0,2015-05-20
Tammy Baldwin,4.0,2015-05-20
Hillary Clinton,1.0,2015-05-20
Russell McMurry,5.0,2015-05-20
Scott Walker,1.0,2015-05-19
Akbar Al Baker,2.0,2015-05-19
Megyn Kelly,3.0,2015-05-18
Charles Schumer,3.0,2015-05-18
Marco Rubio,,2015-05-18
Sharlene Leurig,3.0,2015-05-18
Donald Trump,3.0,2015-05-18
Jeb Bush,2.0,2015-05-18
Alex McMurtrie Jr.,1.0,2015-05-18
David Perdue,3.0,2015-05-18
Bill Gates,4.0,2015-05-17
Paul Ryan,3.0,2015-05-17
Kathleen Sullivan,1.0,2015-05-17
Children's Defense Fund-Texas,2.0,2015-05-15
Thomas Perez,3.0,2015-05-15
Rob Wittman,3.0,2015-05-15
Debbie Mayfield,4.0,2015-05-14
Elizabeth Warren,3.0,2015-05-14
Michael McCaul,4.0,2015-05-14
David Cicilline,5.0,2015-05-14
Ron Fournier,5.0,2015-05-13
Marco Rubio,4.0,2015-05-13
Garnet Coleman,0.0,2015-05-13
Scott Walker,1.0,2015-05-13
Senate Democrats,5.0,2015-05-13
Rich Lowry,5.0,2015-05-12
Everytown for Gun Safety,2.0,2015-05-12
Occupy Democrats,3.0,2015-05-11
Rick Scott,2.0,2015-05-11
Maria Shriver,2.0,2015-05-11
Katrina Shankland,2.0,2015-05-11
Mark Warner,5.0,2015-05-11
Carly Fiorina,4.0,2015-05-10
Lincoln Chafee,2.0,2015-05-10
Jeb Bush,2.0,2015-05-08
Jason Rae,5.0,2015-05-08
Rick Perry,,2015-05-07
Hillary Clinton,2.0,2015-05-07
Chris Cuomo,1.0,2015-05-07
Jeb Bush,4.0,2015-05-07
Bill Clinton,5.0,2015-05-07
John Taylor,5.0,2015-05-07
Peter Schweizer,1.0,2015-05-06
Danny Porter,3.0,2015-05-06
Hillary Clinton,3.0,2015-05-05
Chris Wallace,3.0,2015-05-05
Anonymous cyber-squatter,3.0,2015-05-05
Ben Carson,1.0,2015-05-05
Marco Rubio,1.0,2015-05-05
Marco Rubio,1.0,2015-05-05
Van Taylor,2.0,2015-05-05
Joe Scarborough,2.0,2015-05-04
Mike Huckabee,2.0,2015-05-04
Scott Walker,2.0,2015-05-04
Sid Miller,3.0,2015-05-04
David Perdue,3.0,2015-05-04
John Boehner,1.0,2015-05-03
Jim Lampley,0.0,2015-05-03
Dino Baccari,4.0,2015-05-03
Robert Hurt,1.0,2015-05-03
Marco Rubio,5.0,2015-05-01
City of Atlanta,3.0,2015-05-01
Represent.us,4.0,2015-04-30
Steve Crisafulli,4.0,2015-04-30
David A. Clarke Jr.,2.0,2015-04-30
Ben Carson,2.0,2015-04-30
Rose Mary Grant,4.0,2015-04-30
Nation of Islam Research Group,0.0,2015-04-29
Rush Limbaugh,2.0,2015-04-29
Marco Rubio,3.0,2015-04-29
Scott Walker,1.0,2015-04-29
Bloomberg.com,3.0,2015-04-29
Richard Clarke,2.0,2015-04-28
Joe Scarborough,1.0,2015-04-28
Steve Adler,3.0,2015-04-28
Georgia Department of Transportation,5.0,2015-04-28
Tim Kaine,2.0,2015-04-28
Ted Cruz,1.0,2015-04-27
Alan Grayson,5.0,2015-04-27
Van Wanggaard,4.0,2015-04-27
Debbie Dooley,4.0,2015-04-27
Newt Gingrich,2.0,2015-04-26
Peter Schweizer,5.0,2015-04-26
Rand Paul,5.0,2015-04-24
"Sabino ""Pio"" Renteria",2.0,2015-04-24
David Perdue,4.0,2015-04-24
Bill Maher,4.0,2015-04-23
Marco Rubio,1.0,2015-04-23
Martin O'Malley,2.0,2015-04-23
Scott Walker,3.0,2015-04-23
Joe Morrissey,2.0,2015-04-23
Texas Organizing Project,5.0,2015-04-23
Ed Schultz,3.0,2015-04-23
Richard Corcoran,2.0,2015-04-22
Gwyneth Paltrow,2.0,2015-04-22
Viral BuzzFeed,2.0,2015-04-22
Jeb Bush,5.0,2015-04-21
Hillary Clinton,4.0,2015-04-21
Evan Bayh,5.0,2015-04-21
Reince Priebus,3.0,2015-04-21
Steve Crisafulli,3.0,2015-04-20
Barack Obama,4.0,2015-04-20
Reince Priebus,3.0,2015-04-20
Charlie Bethel,3.0,2015-04-20
Mark Herring,4.0,2015-04-20
Bernie Sanders,4.0,2015-04-19
Karl Rove,4.0,2015-04-19
Elizabeth Roberts,5.0,2015-04-19
Judicial Watch,1.0,2015-04-17
ForAmerica,2.0,2015-04-17
Mike Huebsch,1.0,2015-04-17
Lawrence O'Donnell,1.0,2015-04-16
Hillary Clinton,1.0,2015-04-16
Jeb Bush,5.0,2015-04-16
Mark Pocan,4.0,2015-04-16
Rick Santorum,2.0,2015-04-15
Jeb Bush,4.0,2015-04-15
Edward Flynn,4.0,2015-04-15
Rick Perry,,2015-04-15
Addicting Information,1.0,2015-04-15
Tim Cook,4.0,2015-04-15
Michael T. Owens,4.0,2015-04-15
Kirsten Powers,3.0,2015-04-14
Rick Scott,3.0,2015-04-14
People for the American Way,2.0,2015-04-14
Nathan Deal,3.0,2015-04-14
Rick Santorum,4.0,2015-04-13
Scott Walker,3.0,2015-04-13
Dave Brat,1.0,2015-04-13
Mitt Romney,2.0,2015-04-12
Rand Paul,3.0,2015-04-12
Mackubin Thomas Owens,2.0,2015-04-12
Rand Paul,1.0,2015-04-10
Next Generation Climate Action Committee,5.0,2015-04-10
Facebook posts,0.0,2015-04-10
David Ralston,1.0,2015-04-10
Edward Snowden,4.0,2015-04-09
Brook Hines,2.0,2015-04-09
Sean Hannity,5.0,2015-04-09
Rand Paul,3.0,2015-04-09
Barack Obama,4.0,2015-04-09
Bernie Sanders,4.0,2015-04-09
Florida News Flash,2.0,2015-04-08
Facebook posts,0.0,2015-04-08
Rick Santorum,5.0,2015-04-08
Sid Miller,2.0,2015-04-08
Foundation for a Secure and Prosperous America,2.0,2015-04-07
Rick Scott,,2015-04-07
Pete Gallego,3.0,2015-04-07
Scott Walker,2.0,2015-04-07
Mary Margaret Oliver,5.0,2015-04-07
George Will,0.0,2015-04-06
Greg Steube,1.0,2015-04-06
Chain email,0.0,2015-04-06
US Uncut,4.0,2015-04-06
Susan Stimpson,1.0,2015-04-06
Randy Forbes,5.0,2015-04-06
Scott Walker,5.0,2015-04-03
Greater Wisconsin Committee,2.0,2015-04-03
Erick Erickson,1.0,2015-04-02
Bernie Sanders,3.0,2015-04-02
Janet Adkins,3.0,2015-04-02
Sally Kohn,1.0,2015-04-02
Martin Smith,1.0,2015-04-02
Occupy Democrats,3.0,2015-04-01
Fran Lebowitz,1.0,2015-04-01
Rick McAllister,3.0,2015-04-01
Jeb Bush,3.0,2015-03-31
Martin O'Malley,3.0,2015-03-31
Barack Obama,4.0,2015-03-31
Starbucks,5.0,2015-03-31
Trebor Banstetter,4.0,2015-03-31
Ted Cruz,2.0,2015-03-30
Marco Rubio,4.0,2015-03-30
Dave Brat,2.0,2015-03-30
Mike Pence,3.0,2015-03-29
Dana Bash,4.0,2015-03-29
Gina Raimondo,4.0,2015-03-29
Lindsey Graham,2.0,2015-03-27
Facebook posts,0.0,2015-03-27
Bernie Sanders,3.0,2015-03-27
Jeb Bush,4.0,2015-03-27
Democratic Party of Wisconsin,0.0,2015-03-27
Tom Price,5.0,2015-03-27
Bloggers,1.0,2015-03-26
Allen West,1.0,2015-03-26
Greg Abbott,3.0,2015-03-26
Jess McIntosh,5.0,2015-03-25
Rand Paul,2.0,2015-03-25
Robin Vos,4.0,2015-03-25
Jerry Falwell Jr.,5.0,2015-03-25
Bloggers,2.0,2015-03-25
National Republican Senatorial Committee,0.0,2015-03-25
Ted Cruz,1.0,2015-03-24
David Simas,1.0,2015-03-24
SeaWorld,3.0,2015-03-24
Americans for Prosperity: Florida,0.0,2015-03-24
Juda Engelmayer,0.0,2015-03-23
Greg Gutfeld,2.0,2015-03-23
Ken Plum,4.0,2015-03-23
Florida Students for Concealed Carry,2.0,2015-03-23
Don Beyer,1.0,2015-03-23
Peter Barca,4.0,2015-03-23
Tyrone Brooks,3.0,2015-03-23
Liz Cheney,4.0,2015-03-22
Ron Dermer,2.0,2015-03-22
Donna Nesselbush,3.0,2015-03-22
Ted Cruz,2.0,2015-03-20
Glenn Beck,1.0,2015-03-20
Howard Marklein,1.0,2015-03-20
Rich Golick,5.0,2015-03-20
James Carville,1.0,2015-03-18
William O'Brien,1.0,2015-03-18
Susan Pitman,4.0,2015-03-18
Sean Hannity,1.0,2015-03-18
Lena Taylor,5.0,2015-03-18
Jim Webb,4.0,2015-03-17
Mitch McConnell,4.0,2015-03-16
H. Marlene O'Toole,2.0,2015-03-16
Tom Cotton,2.0,2015-03-16
Mark Pocan,4.0,2015-03-16
Atlanta Journal-Constitution,5.0,2015-03-16
Jalen Ross,4.0,2015-03-15
Juan Williams,2.0,2015-03-15
Erika Sanzi,4.0,2015-03-15
Rush Limbaugh,1.0,2015-03-13
American Bridge 21st Century,4.0,2015-03-13
Ted Cruz,2.0,2015-03-13
Scott Walker,,2015-03-13
Nancy Denuccio,1.0,2015-03-13
The Associated Press,5.0,2015-03-13
George P. Bush,1.0,2015-03-12
Florida Chamber of Commerce,4.0,2015-03-12
Joe Biden,3.0,2015-03-12
Scott Walker,1.0,2015-03-12
David Shuster,2.0,2015-03-11
Jeb Bush,2.0,2015-03-11
Tom Cotton,4.0,2015-03-11
Georgia Craft Brewers Guild,4.0,2015-03-11
Ron Johnson,2.0,2015-03-10
Democratic Party of Wisconsin,1.0,2015-03-10
Joe Scarborough,4.0,2015-03-10
Henry Sanders,3.0,2015-03-10
"Young, Gifted and Black Coalition",3.0,2015-03-09
Rick Perry,1.0,2015-03-09
Rand Paul,2.0,2015-03-09
Scott Walker,1.0,2015-03-09
John Fredericks,1.0,2015-03-09
Charles Schumer,2.0,2015-03-08
Lindsey Graham,2.0,2015-03-08
Gina Raimondo,5.0,2015-03-08
Steven Frias,5.0,2015-03-07
Scott Walker,,2015-03-06
Doug Collins,4.0,2015-03-06
Julie Lassa,3.0,2015-03-05
Jennifer Horn,2.0,2015-03-05
David Jolly,4.0,2015-03-05
Marco Rubio,2.0,2015-03-05
Dan Patrick,0.0,2015-03-05
Ben Carson,1.0,2015-03-04
Paul Bedard,2.0,2015-03-04
Phil Robertson,2.0,2015-03-04
Rick Perry,3.0,2015-03-04
Scott Walker,4.0,2015-03-04
Rick Scott,4.0,2015-03-03
Rick Scott,3.0,2015-03-03
Greg Abbott,5.0,2015-03-03
Rick Scott,3.0,2015-03-03
Bill O'Reilly,3.0,2015-03-03
Hillary Clinton,4.0,2015-03-03
NaturalNews.com,1.0,2015-03-03
Rick Perry,5.0,2015-03-02
Scott Walker,5.0,2015-03-02
Bishop Thomas Tobin,1.0,2015-03-02
Dave Brat,4.0,2015-03-02
Tom Graves,3.0,2015-03-02
John Boehner,4.0,2015-03-01
John Boehner,3.0,2015-03-01
Texas Democratic Party,4.0,2015-03-01
Gina Raimondo,2.0,2015-03-01
Jon Erpenbach,4.0,2015-02-27
Kurt Bauer,2.0,2015-02-27
Johnny Isakson,4.0,2015-02-27
David Corn,3.0,2015-02-26
American Crossroads,5.0,2015-02-26
Ann McLane Kuster,3.0,2015-02-26
Mike Lee,3.0,2015-02-26
Drug Policy Alliance,2.0,2015-02-26
James Skeffington,5.0,2015-02-26
Michael Morell,5.0,2015-02-25
Wisconsin Contractor Coalition,1.0,2015-02-25
The Associated Press,5.0,2015-02-25
Facebook posts,0.0,2015-02-24
Jonah Goldberg,3.0,2015-02-24
Bloggers,2.0,2015-02-24
John Legend,4.0,2015-02-23
Rudy Giuliani,1.0,2015-02-23
Scott Walker,,2015-02-23
Joseph Yost,4.0,2015-02-23
Greg Abbott,4.0,2015-02-23
Eric Holder,5.0,2015-02-23
Karina Wood,5.0,2015-02-23
Trebor Banstetter,5.0,2015-02-23
Scott Surovell,3.0,2015-02-23
George Nee,2.0,2015-02-22
Robert McDonald,1.0,2015-02-20
Rebecca Blank,3.0,2015-02-20
Marjorie Sanfilippo,3.0,2015-02-20
Greg Abbott,3.0,2015-02-20
Facebook posts,1.0,2015-02-20
Raw Story,3.0,2015-02-20
CNN,2.0,2015-02-19
Joe Biden,0.0,2015-02-19
Hillary Mann Leverett,4.0,2015-02-19
Adam Kinzinger,1.0,2015-02-19
Marco Rubio,2.0,2015-02-19
Lloyd Doggett,5.0,2015-02-18
Florida Badass Teachers Association,1.0,2015-02-18
Peter DeFazio,3.0,2015-02-17
Laura Ingraham,2.0,2015-02-17
Gail Collins,1.0,2015-02-17
Nathan Deal,3.0,2015-02-17
Scott Walker,3.0,2015-02-16
Dave Claunch,4.0,2015-02-16
Center for Western Priorities,4.0,2015-02-16
Lori Haas,3.0,2015-02-16
Barack Obama,4.0,2015-02-16
Leonidas Raptakis,1.0,2015-02-16
Sheila Resseger,4.0,2015-02-15
Scott Walker,,2015-02-13
Maggie Hassan,4.0,2015-02-13
Roy Moore,3.0,2015-02-13
Dana Perino,0.0,2015-02-13
Rush Limbaugh,2.0,2015-02-13
Lee May,4.0,2015-02-13
Rick Perry,1.0,2015-02-12
Rick Perry,1.0,2015-02-12
Alcee Hastings,0.0,2015-02-12
Chain email,1.0,2015-02-11
